model-1609274090,1609274197.611, 0.68, 0.2044, 0.62, 0.2326
model-1609274090,1609274197.892, 0.72, 0.1904, 0.75, 0.1764
model-1609274090,1609274198.171, 0.75, 0.1899, 0.72, 0.1933
model-1609274090,1609274198.447, 0.71, 0.1808, 0.84, 0.1297
model-1609274090,1609274198.708, 0.72, 0.1792, 0.66, 0.1978
model-1609274090,1609274198.983, 0.67, 0.2073, 0.59, 0.2286
model-1609274090,1609274199.258, 0.73, 0.1634, 0.59, 0.2388
model-1609274090,1609274199.534, 0.78, 0.1594, 0.62, 0.2015
model-1609274090,1609274199.816, 0.64, 0.2115, 0.59, 0.2308
model-1609274090,1609274200.104, 0.76, 0.1672, 0.84, 0.1445
model-1609274090,1609274200.377, 0.72, 0.168, 0.59, 0.2275
model-1609274090,1609274200.648, 0.72, 0.1937, 0.69, 0.1974
model-1609274090,1609274200.936, 0.66, 0.2112, 0.81, 0.1314
model-1609274090,1609274201.225, 0.68, 0.2091, 0.75, 0.1875
model-1609274090,1609274201.503, 0.77, 0.1708, 0.72, 0.2228
model-1609274090,1609274201.784, 0.63, 0.2211, 0.75, 0.1716
model-1609274090,1609274202.067, 0.76, 0.174, 0.59, 0.2192
model-1609274090,1609274202.357, 0.67, 0.2125, 0.62, 0.2195
model-1609274090,1609274202.642, 0.71, 0.195, 0.72, 0.184
model-1609274090,1609274202.923, 0.65, 0.2158, 0.78, 0.163
model-1609274090,1609274203.191, 0.8, 0.1663, 0.53, 0.2511
model-1609274090,1609274203.489, 0.75, 0.1771, 0.81, 0.16
model-1609274090,1609274203.768, 0.78, 0.1736, 0.69, 0.2057
model-1609274090,1609274204.043, 0.72, 0.1847, 0.69, 0.2127
model-1609274090,1609274204.326, 0.72, 0.1687, 0.69, 0.2197
model-1609274090,1609274204.592, 0.74, 0.1742, 0.72, 0.2083
model-1609274090,1609274204.868, 0.76, 0.1628, 0.75, 0.2093
model-1609274090,1609274205.152, 0.61, 0.2483, 0.69, 0.2028
model-1609274090,1609274205.431, 0.65, 0.2111, 0.72, 0.1926
model-1609274090,1609274205.7, 0.7, 0.1831, 0.75, 0.2065
model-1609274090,1609274205.974, 0.65, 0.2204, 0.62, 0.2366
model-1609274090,1609274206.256, 0.68, 0.2102, 0.75, 0.1735
model-1609274090,1609274206.536, 0.64, 0.2293, 0.69, 0.1829
model-1609274090,1609274206.792, 0.78, 0.1643, 0.75, 0.1622
model-1609274090,1609274207.07, 0.69, 0.2106, 0.75, 0.1706
model-1609274090,1609274207.353, 0.68, 0.202, 0.66, 0.1912
model-1609274090,1609274207.631, 0.77, 0.1516, 0.72, 0.1832
model-1609274090,1609274207.908, 0.71, 0.1864, 0.72, 0.1989
model-1609274090,1609274208.189, 0.7, 0.1923, 0.75, 0.215
model-1609274090,1609274208.458, 0.67, 0.2138, 0.66, 0.231
model-1609274090,1609274208.741, 0.72, 0.1706, 0.78, 0.1636
model-1609274090,1609274209.019, 0.67, 0.2076, 0.81, 0.1534
model-1609274090,1609274209.299, 0.71, 0.2002, 0.56, 0.2351
model-1609274090,1609274209.585, 0.76, 0.183, 0.75, 0.1765
model-1609274090,1609274209.876, 0.72, 0.1939, 0.5, 0.2702
model-1609274090,1609274210.148, 0.66, 0.2118, 0.75, 0.189
model-1609274090,1609274210.427, 0.69, 0.2053, 0.78, 0.1825
model-1609274090,1609274210.707, 0.76, 0.1891, 0.75, 0.1926
model-1609274090,1609274210.982, 0.68, 0.2096, 0.66, 0.2346
model-1609274090,1609274211.262, 0.75, 0.1571, 0.78, 0.1737
model-1609274090,1609274211.541, 0.68, 0.1963, 0.53, 0.2842
model-1609274090,1609274211.805, 0.69, 0.2002, 0.78, 0.1693
model-1609274090,1609274212.086, 0.75, 0.187, 0.59, 0.2044
model-1609274090,1609274212.37, 0.77, 0.1691, 0.84, 0.1535
model-1609274090,1609274212.632, 0.73, 0.1917, 0.59, 0.3057
model-1609274090,1609274212.904, 0.75, 0.1676, 0.5, 0.2457
model-1609274090,1609274213.192, 0.72, 0.1973, 0.66, 0.2017
model-1609274090,1609274213.474, 0.67, 0.1954, 0.75, 0.1909
model-1609274090,1609274213.756, 0.74, 0.1711, 0.75, 0.2127
model-1609274090,1609274214.04, 0.69, 0.1909, 0.69, 0.2216
model-1609274090,1609274214.332, 0.73, 0.17, 0.72, 0.1733
model-1609274090,1609274214.601, 0.69, 0.1804, 0.69, 0.2003
model-1609274090,1609274214.873, 0.6, 0.2194, 0.81, 0.1492
model-1609274090,1609274215.153, 0.67, 0.1954, 0.75, 0.1768
model-1609274090,1609274215.322, 0.75, 0.1895, 0.75, 0.1625
model-1609274090,1609274215.602, 0.73, 0.1654, 0.66, 0.2033
model-1609274090,1609274215.875, 0.79, 0.1613, 0.69, 0.1716
model-1609274090,1609274216.145, 0.83, 0.1525, 0.72, 0.2081
model-1609274090,1609274216.417, 0.7, 0.193, 0.69, 0.1718
model-1609274090,1609274216.673, 0.71, 0.2025, 0.84, 0.1631
model-1609274090,1609274216.95, 0.73, 0.1732, 0.75, 0.2254
model-1609274090,1609274217.243, 0.68, 0.2115, 0.91, 0.1081
model-1609274090,1609274217.522, 0.69, 0.2013, 0.56, 0.214
model-1609274090,1609274217.786, 0.69, 0.1892, 0.72, 0.1764
model-1609274090,1609274218.066, 0.74, 0.1666, 0.69, 0.1703
model-1609274090,1609274218.348, 0.69, 0.1968, 0.72, 0.1742
model-1609274090,1609274218.61, 0.72, 0.1918, 0.75, 0.1573
model-1609274090,1609274218.9, 0.74, 0.1663, 0.66, 0.2132
model-1609274090,1609274219.178, 0.77, 0.1643, 0.78, 0.1258
model-1609274090,1609274219.464, 0.69, 0.1792, 0.78, 0.163
model-1609274090,1609274219.74, 0.77, 0.1599, 0.72, 0.1661
model-1609274090,1609274220.025, 0.73, 0.1631, 0.69, 0.2211
model-1609274090,1609274220.292, 0.73, 0.1887, 0.59, 0.2371
model-1609274090,1609274220.575, 0.76, 0.1737, 0.81, 0.1423
model-1609274090,1609274220.849, 0.68, 0.1911, 0.72, 0.183
model-1609274090,1609274221.133, 0.74, 0.1808, 0.66, 0.1903
model-1609274090,1609274221.433, 0.78, 0.1708, 0.72, 0.1786
model-1609274090,1609274221.71, 0.64, 0.2157, 0.72, 0.1863
model-1609274090,1609274221.997, 0.75, 0.1658, 0.75, 0.2167
model-1609274090,1609274222.291, 0.68, 0.2072, 0.66, 0.1837
model-1609274090,1609274222.56, 0.69, 0.1866, 0.66, 0.25
model-1609274090,1609274222.845, 0.75, 0.1703, 0.56, 0.2565
model-1609274090,1609274223.124, 0.67, 0.2054, 0.69, 0.1663
model-1609274090,1609274223.387, 0.66, 0.208, 0.78, 0.121
model-1609274090,1609274223.662, 0.73, 0.183, 0.56, 0.2856
model-1609274090,1609274223.942, 0.72, 0.1756, 0.81, 0.1623
model-1609274090,1609274224.221, 0.74, 0.1737, 0.72, 0.1983
model-1609274090,1609274224.491, 0.64, 0.2169, 0.62, 0.1952
model-1609274090,1609274224.776, 0.63, 0.2231, 0.69, 0.1961
model-1609274090,1609274225.046, 0.74, 0.1945, 0.69, 0.1824
model-1609274090,1609274225.32, 0.73, 0.1812, 0.75, 0.1885
model-1609274090,1609274225.596, 0.67, 0.1973, 0.66, 0.1836
model-1609274090,1609274225.867, 0.76, 0.183, 0.88, 0.1553
model-1609274090,1609274226.144, 0.68, 0.184, 0.78, 0.153
model-1609274090,1609274226.418, 0.63, 0.2122, 0.78, 0.1707
model-1609274090,1609274226.686, 0.71, 0.1874, 0.69, 0.1714
model-1609274090,1609274226.966, 0.83, 0.1587, 0.69, 0.1883
model-1609274090,1609274227.243, 0.68, 0.1947, 0.62, 0.1918
model-1609274090,1609274227.51, 0.7, 0.1946, 0.78, 0.1736
model-1609274090,1609274227.78, 0.73, 0.1824, 0.66, 0.2398
model-1609274090,1609274228.06, 0.7, 0.1853, 0.72, 0.2
model-1609274090,1609274228.341, 0.77, 0.1699, 0.69, 0.2368
model-1609274090,1609274228.594, 0.69, 0.2131, 0.66, 0.1842
model-1609274090,1609274228.865, 0.68, 0.1907, 0.69, 0.2064
model-1609274090,1609274229.164, 0.66, 0.1931, 0.72, 0.2221
model-1609274090,1609274229.431, 0.74, 0.182, 0.72, 0.2001
model-1609274090,1609274229.699, 0.79, 0.1498, 0.66, 0.2006
model-1609274090,1609274229.977, 0.66, 0.1978, 0.66, 0.2062
model-1609274090,1609274230.253, 0.7, 0.1938, 0.72, 0.1513
model-1609274090,1609274230.518, 0.76, 0.1572, 0.69, 0.1794
model-1609274090,1609274230.782, 0.72, 0.1725, 0.78, 0.1591
model-1609274090,1609274231.051, 0.77, 0.1767, 0.78, 0.1116
model-1609274090,1609274231.345, 0.73, 0.1788, 0.75, 0.229
model-1609274090,1609274231.616, 0.69, 0.1855, 0.66, 0.2196
model-1609274090,1609274231.885, 0.69, 0.2106, 0.75, 0.1783
model-1609274090,1609274232.159, 0.82, 0.1515, 0.62, 0.1986
model-1609274090,1609274232.432, 0.8, 0.1485, 0.69, 0.2046
model-1609274090,1609274232.716, 0.77, 0.168, 0.81, 0.1593
model-1609274090,1609274232.999, 0.76, 0.1674, 0.75, 0.1467
model-1609274090,1609274233.274, 0.75, 0.1616, 0.72, 0.176
model-1609274090,1609274233.551, 0.76, 0.1675, 0.69, 0.2084
model-1609274090,1609274233.818, 0.74, 0.1808, 0.78, 0.1274
model-1609274090,1609274234.084, 0.78, 0.1743, 0.75, 0.176
model-1609274090,1609274234.368, 0.71, 0.1898, 0.69, 0.1866
model-1609274090,1609274234.621, 0.76, 0.1584, 0.84, 0.1417
model-1609274090,1609274234.905, 0.71, 0.1816, 0.69, 0.1807
model-1609274090,1609274235.192, 0.68, 0.2029, 0.75, 0.1586
model-1609274090,1609274235.468, 0.73, 0.1677, 0.66, 0.2106
model-1609274090,1609274235.735, 0.78, 0.1768, 0.59, 0.2398
model-1609274090,1609274236.031, 0.78, 0.1662, 0.72, 0.1852
model-1609274090,1609274236.314, 0.69, 0.1991, 0.75, 0.1908
model-1609274090,1609274236.59, 0.73, 0.1915, 0.78, 0.1631
model-1609274090,1609274236.875, 0.66, 0.2029, 0.84, 0.1369
model-1609274090,1609274237.149, 0.7, 0.1971, 0.66, 0.2449
model-1609274090,1609274237.429, 0.69, 0.1999, 0.75, 0.1582
model-1609274090,1609274237.699, 0.76, 0.1739, 0.66, 0.2016
model-1609274090,1609274237.985, 0.7, 0.1911, 0.69, 0.2266
model-1609274090,1609274238.269, 0.81, 0.1362, 0.72, 0.1809
model-1609274090,1609274238.537, 0.72, 0.1652, 0.72, 0.1915
model-1609274090,1609274238.812, 0.73, 0.1875, 0.69, 0.1891
model-1609274090,1609274239.084, 0.62, 0.2122, 0.72, 0.1659
model-1609274090,1609274239.371, 0.74, 0.1759, 0.72, 0.1656
model-1609274090,1609274239.645, 0.78, 0.1624, 0.78, 0.1619
model-1609274090,1609274239.907, 0.67, 0.2024, 0.78, 0.1577
model-1609274090,1609274240.191, 0.81, 0.1553, 0.69, 0.2361
model-1609274090,1609274240.454, 0.79, 0.1573, 0.66, 0.2068
model-1609274090,1609274240.728, 0.72, 0.1793, 0.88, 0.1165
model-1609274090,1609274241.003, 0.78, 0.1461, 0.81, 0.1298
model-1609274090,1609274241.282, 0.76, 0.1638, 0.72, 0.1737
model-1609274090,1609274241.56, 0.65, 0.1989, 0.81, 0.1504
model-1609274090,1609274241.833, 0.77, 0.1658, 0.84, 0.123
model-1609274090,1609274242.116, 0.82, 0.1412, 0.72, 0.1691
model-1609274090,1609274242.4, 0.7, 0.2227, 0.62, 0.2234
model-1609274090,1609274242.667, 0.74, 0.1722, 0.75, 0.1648
model-1609274090,1609274242.944, 0.63, 0.2192, 0.81, 0.1379
model-1609274090,1609274243.232, 0.76, 0.1656, 0.75, 0.1719
model-1609274090,1609274243.506, 0.68, 0.1939, 0.75, 0.1812
model-1609274090,1609274243.795, 0.69, 0.2026, 0.53, 0.3091
model-1609274090,1609274244.074, 0.79, 0.1525, 0.78, 0.1622
model-1609274090,1609274244.353, 0.71, 0.1692, 0.75, 0.2033
model-1609274090,1609274244.622, 0.72, 0.1976, 0.56, 0.2043
model-1609274090,1609274244.901, 0.76, 0.1731, 0.59, 0.2151
model-1609274090,1609274245.195, 0.76, 0.163, 0.66, 0.2306
model-1609274090,1609274245.473, 0.73, 0.1579, 0.84, 0.1488
model-1609274090,1609274245.748, 0.67, 0.1989, 0.69, 0.1927
model-1609274090,1609274246.032, 0.68, 0.1811, 0.69, 0.1845
model-1609274090,1609274246.319, 0.7, 0.1811, 0.75, 0.1786
model-1609274090,1609274246.593, 0.7, 0.1664, 0.62, 0.1941
model-1609274090,1609274246.874, 0.8, 0.1551, 0.69, 0.2003
model-1609274090,1609274247.159, 0.74, 0.1682, 0.91, 0.0924
model-1609274090,1609274247.448, 0.76, 0.1747, 0.78, 0.1188
model-1609274090,1609274247.727, 0.8, 0.1484, 0.69, 0.2141
model-1609274090,1609274248.008, 0.77, 0.1678, 0.81, 0.1525
model-1609274090,1609274248.282, 0.72, 0.1909, 0.72, 0.1826
model-1609274090,1609274248.543, 0.82, 0.1563, 0.81, 0.1444
model-1609274090,1609274248.821, 0.74, 0.1835, 0.72, 0.1528
model-1609274090,1609274249.113, 0.74, 0.1871, 0.59, 0.2228
model-1609274090,1609274249.382, 0.77, 0.1563, 0.66, 0.2702
model-1609274090,1609274249.665, 0.69, 0.1929, 0.78, 0.1584
model-1609274090,1609274249.933, 0.7, 0.1755, 0.84, 0.1502
model-1609274090,1609274250.214, 0.72, 0.1854, 0.69, 0.1946
model-1609274090,1609274250.493, 0.73, 0.1678, 0.72, 0.193
model-1609274090,1609274250.751, 0.74, 0.1695, 0.84, 0.1434
model-1609274090,1609274251.033, 0.8, 0.1634, 0.72, 0.2149
model-1609274090,1609274251.316, 0.71, 0.1849, 0.69, 0.1814
model-1609274090,1609274251.593, 0.71, 0.1978, 0.81, 0.1513
model-1609274090,1609274251.877, 0.71, 0.1836, 0.59, 0.2204
model-1609274090,1609274252.143, 0.8, 0.1366, 0.72, 0.1844
model-1609274090,1609274252.416, 0.74, 0.1848, 0.75, 0.1533
model-1609274090,1609274252.683, 0.77, 0.146, 0.66, 0.2154
model-1609274090,1609274252.967, 0.79, 0.1428, 0.66, 0.2171
model-1609274090,1609274253.25, 0.76, 0.1718, 0.84, 0.1075
model-1609274090,1609274253.534, 0.78, 0.1555, 0.69, 0.1816
model-1609274090,1609274253.809, 0.75, 0.2038, 0.75, 0.1313
model-1609274090,1609274254.093, 0.8, 0.1404, 0.72, 0.1664
model-1609274090,1609274254.382, 0.71, 0.189, 0.75, 0.1596
model-1609274090,1609274254.65, 0.77, 0.1764, 0.62, 0.2186
model-1609274090,1609274254.911, 0.73, 0.1768, 0.66, 0.2156
model-1609274090,1609274255.178, 0.75, 0.1746, 0.84, 0.131
model-1609274090,1609274255.46, 0.68, 0.1955, 0.78, 0.1321
model-1609274090,1609274255.743, 0.78, 0.1647, 0.66, 0.2098
model-1609274090,1609274256.039, 0.75, 0.1583, 0.69, 0.1968
model-1609274090,1609274256.322, 0.77, 0.1577, 0.81, 0.1514
model-1609274090,1609274256.598, 0.78, 0.1551, 0.75, 0.1761
model-1609274090,1609274256.888, 0.77, 0.1769, 0.72, 0.1725
model-1609274090,1609274257.168, 0.77, 0.1853, 0.66, 0.2242
model-1609274090,1609274257.45, 0.81, 0.1391, 0.81, 0.1352
model-1609274090,1609274257.733, 0.81, 0.1412, 0.72, 0.1838
model-1609274090,1609274258.004, 0.73, 0.1744, 0.81, 0.1306
model-1609274090,1609274258.29, 0.68, 0.1881, 0.84, 0.1076
model-1609274090,1609274258.566, 0.72, 0.1748, 0.59, 0.2
model-1609274090,1609274258.856, 0.74, 0.1594, 0.72, 0.1783
model-1609274090,1609274259.137, 0.81, 0.1447, 0.66, 0.206
model-1609274090,1609274259.418, 0.77, 0.1535, 0.72, 0.1588
model-1609274090,1609274259.707, 0.82, 0.132, 0.75, 0.1719
model-1609274090,1609274259.992, 0.8, 0.1539, 0.75, 0.1646
model-1609274090,1609274260.287, 0.73, 0.169, 0.69, 0.2223
model-1609274090,1609274260.546, 0.8, 0.1701, 0.78, 0.2143
model-1609274090,1609274260.81, 0.76, 0.1458, 0.81, 0.1345
model-1609274090,1609274261.091, 0.7, 0.1789, 0.69, 0.2154
model-1609274090,1609274261.361, 0.69, 0.1875, 0.88, 0.1194
model-1609274090,1609274261.647, 0.79, 0.1485, 0.81, 0.1483
model-1609274090,1609274261.932, 0.85, 0.1283, 0.78, 0.1528
model-1609274090,1609274262.224, 0.77, 0.1668, 0.72, 0.1794
model-1609274090,1609274262.494, 0.77, 0.1415, 0.81, 0.1762
model-1609274090,1609274262.758, 0.79, 0.1575, 0.69, 0.1848
model-1609274090,1609274263.041, 0.72, 0.1734, 0.81, 0.1423
model-1609274090,1609274263.321, 0.72, 0.175, 0.84, 0.1482
model-1609274090,1609274263.601, 0.75, 0.1741, 0.72, 0.2098
model-1609274090,1609274263.869, 0.78, 0.1512, 0.75, 0.1834
model-1609274090,1609274264.161, 0.73, 0.2053, 0.88, 0.0947
model-1609274090,1609274264.425, 0.79, 0.1619, 0.72, 0.1976
model-1609274090,1609274264.697, 0.72, 0.1909, 0.81, 0.1712
model-1609274090,1609274264.979, 0.73, 0.1721, 0.66, 0.199
model-1609274090,1609274265.268, 0.72, 0.1886, 0.72, 0.1762
model-1609274090,1609274265.55, 0.83, 0.1381, 0.81, 0.1237
model-1609274090,1609274265.826, 0.8, 0.1502, 0.62, 0.2076
model-1609274090,1609274266.104, 0.82, 0.1477, 0.62, 0.2125
model-1609274090,1609274266.404, 0.77, 0.1677, 0.88, 0.105
model-1609274090,1609274266.664, 0.79, 0.1387, 0.72, 0.2192
model-1609274090,1609274266.942, 0.72, 0.183, 0.84, 0.1482
model-1609274090,1609274267.234, 0.78, 0.1502, 0.72, 0.1987
model-1609274090,1609274267.523, 0.69, 0.1923, 0.66, 0.2047
model-1609274090,1609274267.812, 0.7, 0.2034, 0.69, 0.1905
model-1609274090,1609274268.107, 0.67, 0.1924, 0.62, 0.2674
model-1609274090,1609274268.385, 0.69, 0.2065, 0.78, 0.1463
model-1609274090,1609274268.673, 0.74, 0.1669, 0.75, 0.1446
model-1609274090,1609274268.946, 0.67, 0.2182, 0.88, 0.1039
model-1609274090,1609274269.229, 0.8, 0.1517, 0.69, 0.1988
model-1609274090,1609274269.501, 0.76, 0.1658, 0.72, 0.2327
model-1609274090,1609274269.778, 0.72, 0.1608, 0.78, 0.1707
model-1609274090,1609274270.062, 0.87, 0.1287, 0.84, 0.1267
model-1609274090,1609274270.341, 0.72, 0.162, 0.78, 0.146
model-1609274090,1609274270.613, 0.79, 0.162, 0.59, 0.2345
model-1609274090,1609274270.903, 0.7, 0.2134, 0.56, 0.2163
model-1609274090,1609274271.182, 0.78, 0.1427, 0.91, 0.0862
model-1609274090,1609274271.479, 0.72, 0.1881, 0.53, 0.2308
model-1609274090,1609274271.76, 0.71, 0.1931, 0.72, 0.1807
model-1609274090,1609274272.052, 0.78, 0.161, 0.69, 0.176
model-1609274090,1609274272.338, 0.71, 0.1862, 0.69, 0.1846
model-1609274090,1609274272.604, 0.75, 0.1782, 0.84, 0.1394
model-1609274090,1609274272.896, 0.71, 0.1967, 0.72, 0.2373
model-1609274090,1609274273.175, 0.79, 0.1606, 0.69, 0.1929
model-1609274090,1609274273.455, 0.7, 0.1893, 0.72, 0.186
model-1609274090,1609274273.753, 0.78, 0.1451, 0.75, 0.15
model-1609274090,1609274274.04, 0.76, 0.164, 0.78, 0.1842
model-1609274090,1609274274.318, 0.76, 0.1721, 0.75, 0.164
model-1609274090,1609274274.584, 0.78, 0.1589, 0.72, 0.1631
model-1609274090,1609274274.854, 0.81, 0.1408, 0.78, 0.1724
model-1609274090,1609274275.134, 0.75, 0.1737, 0.75, 0.1868
model-1609274090,1609274275.413, 0.77, 0.1589, 0.62, 0.2187
model-1609274090,1609274275.707, 0.78, 0.1665, 0.69, 0.2574
model-1609274090,1609274275.995, 0.73, 0.1643, 0.88, 0.1231
model-1609274090,1609274276.285, 0.78, 0.1578, 0.78, 0.1713
model-1609274090,1609274276.565, 0.72, 0.1702, 0.69, 0.181
model-1609274090,1609274276.838, 0.77, 0.1515, 0.88, 0.1269
model-1609274090,1609274277.126, 0.79, 0.1351, 0.78, 0.1637
model-1609274090,1609274277.421, 0.7, 0.2021, 0.84, 0.1259
model-1609274090,1609274277.694, 0.72, 0.1809, 0.62, 0.2108
model-1609274090,1609274277.869, 0.81, 0.1518, 0.78, 0.1399
model-1609274090,1609274278.151, 0.81, 0.1396, 0.81, 0.1504
model-1609274090,1609274278.427, 0.79, 0.1488, 0.66, 0.1884
model-1609274090,1609274278.692, 0.83, 0.1385, 0.84, 0.1106
model-1609274090,1609274278.972, 0.72, 0.173, 0.72, 0.1974
model-1609274090,1609274279.257, 0.73, 0.1913, 0.66, 0.2028
model-1609274090,1609274279.516, 0.75, 0.1648, 0.69, 0.1889
model-1609274090,1609274279.789, 0.7, 0.2048, 0.91, 0.0811
model-1609274090,1609274280.084, 0.75, 0.1796, 0.78, 0.1561
model-1609274090,1609274280.37, 0.75, 0.1597, 0.72, 0.1622
model-1609274090,1609274280.649, 0.82, 0.1453, 0.78, 0.1524
model-1609274090,1609274280.932, 0.71, 0.1789, 0.72, 0.1818
model-1609274090,1609274281.21, 0.73, 0.1851, 0.75, 0.1598
model-1609274090,1609274281.484, 0.75, 0.1522, 0.72, 0.1636
model-1609274090,1609274281.775, 0.77, 0.1477, 0.81, 0.152
model-1609274090,1609274282.06, 0.79, 0.1539, 0.66, 0.2296
model-1609274090,1609274282.345, 0.81, 0.1382, 0.72, 0.1807
model-1609274090,1609274282.608, 0.76, 0.1499, 0.75, 0.1716
model-1609274090,1609274282.887, 0.83, 0.1557, 0.66, 0.2234
model-1609274090,1609274283.172, 0.78, 0.1489, 0.75, 0.1576
model-1609274090,1609274283.47, 0.71, 0.177, 0.78, 0.132
model-1609274090,1609274283.743, 0.75, 0.1664, 0.84, 0.0973
model-1609274090,1609274284.024, 0.83, 0.1482, 0.72, 0.1687
model-1609274090,1609274284.297, 0.75, 0.1905, 0.62, 0.2298
model-1609274090,1609274284.563, 0.77, 0.1555, 0.72, 0.1482
model-1609274090,1609274284.85, 0.74, 0.1762, 0.62, 0.2103
model-1609274090,1609274285.133, 0.77, 0.1588, 0.69, 0.2021
model-1609274090,1609274285.415, 0.77, 0.1459, 0.72, 0.1759
model-1609274090,1609274285.693, 0.73, 0.1856, 0.62, 0.2069
model-1609274090,1609274285.973, 0.68, 0.1958, 0.72, 0.1654
model-1609274090,1609274286.257, 0.73, 0.1638, 0.62, 0.2022
model-1609274090,1609274286.53, 0.74, 0.1713, 0.81, 0.1542
model-1609274090,1609274286.797, 0.79, 0.1527, 0.84, 0.1333
model-1609274090,1609274287.084, 0.69, 0.1948, 0.84, 0.1081
model-1609274090,1609274287.372, 0.72, 0.1955, 0.78, 0.1689
model-1609274090,1609274287.645, 0.73, 0.1903, 0.78, 0.1558
model-1609274090,1609274287.913, 0.74, 0.1668, 0.69, 0.2198
model-1609274090,1609274288.194, 0.7, 0.1836, 0.69, 0.1695
model-1609274090,1609274288.461, 0.78, 0.1583, 0.72, 0.1669
model-1609274090,1609274288.737, 0.78, 0.1574, 0.78, 0.1776
model-1609274090,1609274289.018, 0.7, 0.1856, 0.69, 0.2015
model-1609274090,1609274289.307, 0.77, 0.1548, 0.69, 0.2239
model-1609274090,1609274289.58, 0.86, 0.1401, 0.69, 0.2218
model-1609274090,1609274289.842, 0.73, 0.1915, 0.66, 0.1947
model-1609274090,1609274290.108, 0.77, 0.1737, 0.72, 0.1852
model-1609274090,1609274290.397, 0.78, 0.1544, 0.88, 0.1305
model-1609274090,1609274290.658, 0.76, 0.1676, 0.88, 0.1131
model-1609274090,1609274290.935, 0.79, 0.1561, 0.78, 0.1537
model-1609274090,1609274291.221, 0.76, 0.172, 0.78, 0.1497
model-1609274090,1609274291.51, 0.77, 0.1646, 0.91, 0.094
model-1609274090,1609274291.799, 0.72, 0.1942, 0.91, 0.0997
model-1609274090,1609274292.101, 0.77, 0.1595, 0.75, 0.184
model-1609274090,1609274292.381, 0.8, 0.1355, 0.69, 0.1883
model-1609274090,1609274292.66, 0.75, 0.1828, 0.81, 0.146
model-1609274090,1609274292.947, 0.69, 0.1886, 0.75, 0.167
model-1609274090,1609274293.225, 0.81, 0.1425, 0.72, 0.1749
model-1609274090,1609274293.507, 0.78, 0.1432, 0.94, 0.1069
model-1609274090,1609274293.786, 0.76, 0.1636, 0.75, 0.2083
model-1609274090,1609274294.073, 0.73, 0.1721, 0.66, 0.2063
model-1609274090,1609274294.361, 0.72, 0.1618, 0.78, 0.1507
model-1609274090,1609274294.646, 0.76, 0.1789, 0.75, 0.1606
model-1609274090,1609274294.925, 0.84, 0.1215, 0.72, 0.1778
model-1609274090,1609274295.222, 0.81, 0.1352, 0.88, 0.1163
model-1609274090,1609274295.502, 0.77, 0.1598, 0.66, 0.219
model-1609274090,1609274295.787, 0.78, 0.1496, 0.78, 0.1568
model-1609274090,1609274296.069, 0.77, 0.1503, 0.72, 0.1954
model-1609274090,1609274296.357, 0.77, 0.1552, 0.72, 0.1713
model-1609274090,1609274296.632, 0.76, 0.164, 0.75, 0.1639
model-1609274090,1609274296.915, 0.79, 0.1543, 0.72, 0.1956
model-1609274090,1609274297.21, 0.72, 0.1774, 0.81, 0.1326
model-1609274090,1609274297.493, 0.8, 0.1515, 0.75, 0.1808
model-1609274090,1609274297.782, 0.78, 0.163, 0.72, 0.1749
model-1609274090,1609274298.043, 0.72, 0.1904, 0.69, 0.2248
model-1609274090,1609274298.334, 0.72, 0.1752, 0.81, 0.1476
model-1609274090,1609274298.596, 0.77, 0.1611, 0.66, 0.1698
model-1609274090,1609274298.879, 0.85, 0.1253, 0.75, 0.1376
model-1609274090,1609274299.155, 0.75, 0.174, 0.56, 0.2647
model-1609274090,1609274299.438, 0.73, 0.1703, 0.81, 0.1487
model-1609274090,1609274299.713, 0.69, 0.2105, 0.69, 0.1932
model-1609274090,1609274299.997, 0.73, 0.1765, 0.59, 0.2059
model-1609274090,1609274300.28, 0.79, 0.1663, 0.53, 0.2721
model-1609274090,1609274300.557, 0.82, 0.1431, 0.78, 0.1775
model-1609274090,1609274300.845, 0.72, 0.1811, 0.72, 0.1832
model-1609274090,1609274301.123, 0.83, 0.1164, 0.69, 0.2136
model-1609274090,1609274301.422, 0.79, 0.1519, 0.81, 0.1325
model-1609274090,1609274301.697, 0.75, 0.1736, 0.72, 0.1636
model-1609274090,1609274301.985, 0.65, 0.2042, 0.75, 0.1703
model-1609274090,1609274302.279, 0.75, 0.1674, 0.84, 0.1303
model-1609274090,1609274302.558, 0.76, 0.1577, 0.72, 0.1633
model-1609274090,1609274302.842, 0.75, 0.1691, 0.75, 0.192
model-1609274090,1609274303.129, 0.78, 0.1501, 0.75, 0.179
model-1609274090,1609274303.42, 0.83, 0.137, 0.69, 0.2021
model-1609274090,1609274303.711, 0.75, 0.1617, 0.69, 0.1652
model-1609274090,1609274303.997, 0.83, 0.1302, 0.81, 0.1519
model-1609274090,1609274304.29, 0.79, 0.144, 0.72, 0.1638
model-1609274090,1609274304.586, 0.7, 0.1836, 0.72, 0.1561
model-1609274090,1609274304.858, 0.78, 0.1418, 0.78, 0.1641
model-1609274090,1609274305.136, 0.84, 0.1315, 0.81, 0.1698
model-1609274090,1609274305.424, 0.73, 0.1946, 0.78, 0.1526
model-1609274090,1609274305.697, 0.75, 0.1503, 0.78, 0.1904
model-1609274090,1609274305.967, 0.67, 0.2023, 0.78, 0.1373
